Table Names,Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Product ID,Category,Sub-Category,Sales,Quantity,Profit,Order Date,Ship Date,Region,Product Name,Discount
Orders_West.csv,7937,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-BI-10000174,Office Supplies,Binders,13.92,3,4.872,17-08-18 0:00,24-08-18 0:00,West,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",0.2
Orders_West.csv,7938,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-AP-10001058,Office Supplies,Appliances,2518.29,9,654.7554,17-08-18 0:00,24-08-18 0:00,West,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,0
Orders_West.csv,7939,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-ST-10001496,Office Supplies,Storage,540.57,3,140.5482,17-08-18 0:00,24-08-18 0:00,West,Standard Rollaway File with Lock,0
Orders_West.csv,7940,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-BI-10004230,Office Supplies,Binders,221.056,8,77.3696,17-08-18 0:00,24-08-18 0:00,West,GBC Recycled Grain Textured Covers,0.2
Orders_West.csv,7934,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-EN-10003134,Office Supplies,Envelopes,23.36,2,11.68,17-08-18 0:00,24-08-18 0:00,West,Staple envelope,0
Orders_West.csv,7935,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,TEC-PH-10002564,Technology,Phones,71.976,3,8.997,17-08-18 0:00,24-08-18 0:00,West,OtterBox Defender Series Case - Samsung Galaxy S4,0.2
Orders_West.csv,7936,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-PA-10003893,Office Supplies,Paper,8.56,2,3.852,17-08-18 0:00,24-08-18 0:00,West,Xerox 1962,0
Orders_West.csv,7937,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-BI-10000174,Office Supplies,Binders,13.92,3,4.872,17-08-18 0:00,24-08-18 0:00,West,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",0.2
Orders_West.csv,7938,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-AP-10001058,Office Supplies,Appliances,2518.29,9,654.7554,17-08-18 0:00,24-08-18 0:00,West,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,0
Orders_West.csv,7939,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-ST-10001496,Office Supplies,Storage,540.57,3,140.5482,17-08-18 0:00,24-08-18 0:00,West,Standard Rollaway File with Lock,0
Orders_West.csv,7940,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-BI-10004230,Office Supplies,Binders,221.056,8,77.3696,17-08-18 0:00,24-08-18 0:00,West,GBC Recycled Grain Textured Covers,0.2
Orders_West.csv,7934,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-EN-10003134,Office Supplies,Envelopes,23.36,2,11.68,17-08-18 0:00,24-08-18 0:00,West,Staple envelope,0
Orders_West.csv,7935,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,TEC-PH-10002564,Technology,Phones,71.976,3,8.997,17-08-18 0:00,24-08-18 0:00,West,OtterBox Defender Series Case - Samsung Galaxy S4,0.2
Orders_West.csv,7936,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-PA-10003893,Office Supplies,Paper,8.56,2,3.852,17-08-18 0:00,24-08-18 0:00,West,Xerox 1962,0
Orders_West.csv,7937,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-BI-10000174,Office Supplies,Binders,13.92,3,4.872,17-08-18 0:00,24-08-18 0:00,West,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",0.2
Orders_West.csv,7938,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-AP-10001058,Office Supplies,Appliances,2518.29,9,654.7554,17-08-18 0:00,24-08-18 0:00,West,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,0
Orders_West.csv,7939,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-ST-10001496,Office Supplies,Storage,540.57,3,140.5482,17-08-18 0:00,24-08-18 0:00,West,Standard Rollaway File with Lock,0
Orders_West.csv,7940,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-BI-10004230,Office Supplies,Binders,221.056,8,77.3696,17-08-18 0:00,24-08-18 0:00,West,GBC Recycled Grain Textured Covers,0.2
Orders_West.csv,7934,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-EN-10003134,Office Supplies,Envelopes,23.36,2,11.68,17-08-18 0:00,24-08-18 0:00,West,Staple envelope,0
Orders_West.csv,7935,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,TEC-PH-10002564,Technology,Phones,71.976,3,8.997,17-08-18 0:00,24-08-18 0:00,West,OtterBox Defender Series Case - Samsung Galaxy S4,0.2
Orders_West.csv,7936,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-PA-10003893,Office Supplies,Paper,8.56,2,3.852,17-08-18 0:00,24-08-18 0:00,West,Xerox 1962,0
Orders_West.csv,7937,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-BI-10000174,Office Supplies,Binders,13.92,3,4.872,17-08-18 0:00,24-08-18 0:00,West,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",0.2
Orders_West.csv,7938,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-AP-10001058,Office Supplies,Appliances,2518.29,9,654.7554,17-08-18 0:00,24-08-18 0:00,West,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,0
Orders_West.csv,7939,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-ST-10001496,Office Supplies,Storage,540.57,3,140.5482,17-08-18 0:00,24-08-18 0:00,West,Standard Rollaway File with Lock,0
Orders_West.csv,7940,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-BI-10004230,Office Supplies,Binders,221.056,8,77.3696,17-08-18 0:00,24-08-18 0:00,West,GBC Recycled Grain Textured Covers,0.2
Orders_West.csv,7934,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-EN-10003134,Office Supplies,Envelopes,23.36,2,11.68,17-08-18 0:00,24-08-18 0:00,West,Staple envelope,0
Orders_West.csv,7935,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,TEC-PH-10002564,Technology,Phones,71.976,3,8.997,17-08-18 0:00,24-08-18 0:00,West,OtterBox Defender Series Case - Samsung Galaxy S4,0.2
Orders_West.csv,7936,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-PA-10003893,Office Supplies,Paper,8.56,2,3.852,17-08-18 0:00,24-08-18 0:00,West,Xerox 1962,0
Orders_West.csv,7937,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-BI-10000174,Office Supplies,Binders,13.92,3,4.872,17-08-18 0:00,24-08-18 0:00,West,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",0.2
Orders_West.csv,7938,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-AP-10001058,Office Supplies,Appliances,2518.29,9,654.7554,17-08-18 0:00,24-08-18 0:00,West,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,0
Orders_West.csv,7939,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-ST-10001496,Office Supplies,Storage,540.57,3,140.5482,17-08-18 0:00,24-08-18 0:00,West,Standard Rollaway File with Lock,0
Orders_West.csv,7940,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-BI-10004230,Office Supplies,Binders,221.056,8,77.3696,17-08-18 0:00,24-08-18 0:00,West,GBC Recycled Grain Textured Covers,0.2
Orders_West.csv,7934,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-EN-10003134,Office Supplies,Envelopes,23.36,2,11.68,17-08-18 0:00,24-08-18 0:00,West,Staple envelope,0
Orders_West.csv,7935,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,TEC-PH-10002564,Technology,Phones,71.976,3,8.997,17-08-18 0:00,24-08-18 0:00,West,OtterBox Defender Series Case - Samsung Galaxy S4,0.2
Orders_West.csv,7936,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-PA-10003893,Office Supplies,Paper,8.56,2,3.852,17-08-18 0:00,24-08-18 0:00,West,Xerox 1962,0
Orders_West.csv,7937,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-BI-10000174,Office Supplies,Binders,13.92,3,4.872,17-08-18 0:00,24-08-18 0:00,West,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",0.2
Orders_West.csv,7938,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-AP-10001058,Office Supplies,Appliances,2518.29,9,654.7554,17-08-18 0:00,24-08-18 0:00,West,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,0
Orders_West.csv,7939,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-ST-10001496,Office Supplies,Storage,540.57,3,140.5482,17-08-18 0:00,24-08-18 0:00,West,Standard Rollaway File with Lock,0
Orders_West.csv,7940,CA-2018-166093,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,OFF-BI-10004230,Office Supplies,Binders,221.056,8,77.3696,17-08-18 0:00,24-08-18 0:00,West,GBC Recycled Grain Textured Covers,0.2
Orders_West.csv,2001,CA-2018-166128,Standard Class,LW-17215,Luke Weiss,Consumer,United States,Pasadena,California,91104,TEC-AC-10001767,Technology,Accessories,199.95,5,21.9945,11-04-18 0:00,18-04-18 0:00,West,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,0
Orders_West.csv,2002,CA-2018-166128,Standard Class,LW-17215,Luke Weiss,Consumer,United States,Pasadena,California,91104,OFF-AR-10001221,Office Supplies,Art,41.86,7,14.2324,11-04-18 0:00,18-04-18 0:00,West,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",0
Orders_West.csv,2001,CA-2018-166128,Standard Class,LW-17215,Luke Weiss,Consumer,United States,Pasadena,California,91104,TEC-AC-10001767,Technology,Accessories,199.95,5,21.9945,11-04-18 0:00,18-04-18 0:00,West,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,0
Orders_West.csv,2002,CA-2018-166128,Standard Class,LW-17215,Luke Weiss,Consumer,United States,Pasadena,California,91104,OFF-AR-10001221,Office Supplies,Art,41.86,7,14.2324,11-04-18 0:00,18-04-18 0:00,West,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",0
Orders_West.csv,2163,CA-2018-166296,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Manteca,California,95336,OFF-PA-10004359,Office Supplies,Paper,314.55,3,150.984,13-03-18 0:00,19-03-18 0:00,West,Multicolor Computer Printout Paper,0
Orders_West.csv,6068,CA-2018-166695,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,FUR-CH-10000225,Furniture,Chairs,518.272,8,-97.176,20-05-18 0:00,24-05-18 0:00,West,"Global Geo Office Task Chair, Gray",0.2
Orders_West.csv,6069,CA-2018-166695,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,FUR-FU-10002191,Furniture,Furnishings,6.98,1,3.3504,20-05-18 0:00,24-05-18 0:00,West,G.E. Halogen Desk Lamp Bulbs,0
Orders_West.csv,6070,CA-2018-166695,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,TEC-MA-10003176,Technology,Machines,343.2,1,38.61,20-05-18 0:00,24-05-18 0:00,West,Okidata B400 Printer,0.2
Orders_West.csv,6068,CA-2018-166695,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,FUR-CH-10000225,Furniture,Chairs,518.272,8,-97.176,20-05-18 0:00,24-05-18 0:00,West,"Global Geo Office Task Chair, Gray",0.2
Orders_West.csv,6069,CA-2018-166695,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,FUR-FU-10002191,Furniture,Furnishings,6.98,1,3.3504,20-05-18 0:00,24-05-18 0:00,West,G.E. Halogen Desk Lamp Bulbs,0
Orders_West.csv,6070,CA-2018-166695,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,TEC-MA-10003176,Technology,Machines,343.2,1,38.61,20-05-18 0:00,24-05-18 0:00,West,Okidata B400 Printer,0.2
Orders_West.csv,6068,CA-2018-166695,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,FUR-CH-10000225,Furniture,Chairs,518.272,8,-97.176,20-05-18 0:00,24-05-18 0:00,West,"Global Geo Office Task Chair, Gray",0.2
Orders_West.csv,6069,CA-2018-166695,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,FUR-FU-10002191,Furniture,Furnishings,6.98,1,3.3504,20-05-18 0:00,24-05-18 0:00,West,G.E. Halogen Desk Lamp Bulbs,0
Orders_West.csv,6070,CA-2018-166695,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,TEC-MA-10003176,Technology,Machines,343.2,1,38.61,20-05-18 0:00,24-05-18 0:00,West,Okidata B400 Printer,0.2
Orders_West.csv,9081,CA-2018-166898,Second Class,KH-16630,Ken Heidel,Corporate,United States,Santa Ana,California,92704,TEC-PH-10002564,Technology,Phones,143.952,6,17.994,11-09-18 0:00,13-09-18 0:00,West,OtterBox Defender Series Case - Samsung Galaxy S4,0.2
Orders_West.csv,9082,CA-2018-166898,Second Class,KH-16630,Ken Heidel,Corporate,United States,Santa Ana,California,92704,OFF-PA-10002262,Office Supplies,Paper,19.44,3,9.3312,11-09-18 0:00,13-09-18 0:00,West,Xerox 192,0
Orders_West.csv,9081,CA-2018-166898,Second Class,KH-16630,Ken Heidel,Corporate,United States,Santa Ana,California,92704,TEC-PH-10002564,Technology,Phones,143.952,6,17.994,11-09-18 0:00,13-09-18 0:00,West,OtterBox Defender Series Case - Samsung Galaxy S4,0.2
Orders_West.csv,9082,CA-2018-166898,Second Class,KH-16630,Ken Heidel,Corporate,United States,Santa Ana,California,92704,OFF-PA-10002262,Office Supplies,Paper,19.44,3,9.3312,11-09-18 0:00,13-09-18 0:00,West,Xerox 192,0
Orders_West.csv,5527,CA-2018-166933,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Santa Barbara,California,93101,OFF-FA-10002676,Office Supplies,Fasteners,1.81,1,0.6516,24-04-18 0:00,28-04-18 0:00,West,Colored Push Pins,0
Orders_West.csv,4510,CA-2018-167003,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Los Angeles,California,90036,FUR-TA-10001520,Furniture,Tables,171.288,3,-6.4233,23-05-18 0:00,29-05-18 0:00,West,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",0.2
Orders_West.csv,1058,CA-2018-167150,Standard Class,BP-11185,Ben Peterman,Corporate,United States,San Diego,California,92037,OFF-BI-10001097,Office Supplies,Binders,19.936,4,7.2268,10-12-18 0:00,17-12-18 0:00,West,Avery Hole Reinforcements,0.2
Orders_West.csv,1059,CA-2018-167150,Standard Class,BP-11185,Ben Peterman,Corporate,United States,San Diego,California,92037,OFF-BI-10001597,Office Supplies,Binders,65.568,2,22.9488,10-12-18 0:00,17-12-18 0:00,West,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",0.2
Orders_West.csv,1058,CA-2018-167150,Standard Class,BP-11185,Ben Peterman,Corporate,United States,San Diego,California,92037,OFF-BI-10001097,Office Supplies,Binders,19.936,4,7.2268,10-12-18 0:00,17-12-18 0:00,West,Avery Hole Reinforcements,0.2
Orders_West.csv,1059,CA-2018-167150,Standard Class,BP-11185,Ben Peterman,Corporate,United States,San Diego,California,92037,OFF-BI-10001597,Office Supplies,Binders,65.568,2,22.9488,10-12-18 0:00,17-12-18 0:00,West,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",0.2
Orders_West.csv,6512,CA-2018-167640,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,OFF-AR-10003158,Office Supplies,Art,23.88,6,8.1192,06-03-18 0:00,10-03-18 0:00,West,Fluorescent Highlighters by Dixon,0
Orders_West.csv,6513,CA-2018-167640,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,OFF-LA-10004559,Office Supplies,Labels,11.52,4,5.6448,06-03-18 0:00,10-03-18 0:00,West,Avery 49,0
Orders_West.csv,6514,CA-2018-167640,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,OFF-PA-10001033,Office Supplies,Paper,286.93,7,140.5957,06-03-18 0:00,10-03-18 0:00,West,Xerox 1893,0
Orders_West.csv,6515,CA-2018-167640,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,TEC-PH-10001336,Technology,Phones,206.384,2,23.2182,06-03-18 0:00,10-03-18 0:00,West,Digium D40 VoIP phone,0.2
Orders_West.csv,6512,CA-2018-167640,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,OFF-AR-10003158,Office Supplies,Art,23.88,6,8.1192,06-03-18 0:00,10-03-18 0:00,West,Fluorescent Highlighters by Dixon,0
Orders_West.csv,6513,CA-2018-167640,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,OFF-LA-10004559,Office Supplies,Labels,11.52,4,5.6448,06-03-18 0:00,10-03-18 0:00,West,Avery 49,0
Orders_West.csv,6514,CA-2018-167640,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,OFF-PA-10001033,Office Supplies,Paper,286.93,7,140.5957,06-03-18 0:00,10-03-18 0:00,West,Xerox 1893,0
Orders_West.csv,6515,CA-2018-167640,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,TEC-PH-10001336,Technology,Phones,206.384,2,23.2182,06-03-18 0:00,10-03-18 0:00,West,Digium D40 VoIP phone,0.2
Orders_West.csv,6512,CA-2018-167640,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,OFF-AR-10003158,Office Supplies,Art,23.88,6,8.1192,06-03-18 0:00,10-03-18 0:00,West,Fluorescent Highlighters by Dixon,0
Orders_West.csv,6513,CA-2018-167640,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,OFF-LA-10004559,Office Supplies,Labels,11.52,4,5.6448,06-03-18 0:00,10-03-18 0:00,West,Avery 49,0
Orders_West.csv,6514,CA-2018-167640,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,OFF-PA-10001033,Office Supplies,Paper,286.93,7,140.5957,06-03-18 0:00,10-03-18 0:00,West,Xerox 1893,0
Orders_West.csv,6515,CA-2018-167640,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,TEC-PH-10001336,Technology,Phones,206.384,2,23.2182,06-03-18 0:00,10-03-18 0:00,West,Digium D40 VoIP phone,0.2
Orders_West.csv,6512,CA-2018-167640,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,OFF-AR-10003158,Office Supplies,Art,23.88,6,8.1192,06-03-18 0:00,10-03-18 0:00,West,Fluorescent Highlighters by Dixon,0
Orders_West.csv,6513,CA-2018-167640,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,OFF-LA-10004559,Office Supplies,Labels,11.52,4,5.6448,06-03-18 0:00,10-03-18 0:00,West,Avery 49,0
Orders_West.csv,6514,CA-2018-167640,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,OFF-PA-10001033,Office Supplies,Paper,286.93,7,140.5957,06-03-18 0:00,10-03-18 0:00,West,Xerox 1893,0
Orders_West.csv,6515,CA-2018-167640,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,TEC-PH-10001336,Technology,Phones,206.384,2,23.2182,06-03-18 0:00,10-03-18 0:00,West,Digium D40 VoIP phone,0.2
Orders_West.csv,4835,CA-2018-167661,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,OFF-BI-10002571,Office Supplies,Binders,39.92,5,13.473,05-10-18 0:00,10-10-18 0:00,West,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",0.2
Orders_West.csv,4836,CA-2018-167661,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,OFF-PA-10002581,Office Supplies,Paper,61.96,2,27.882,05-10-18 0:00,10-10-18 0:00,West,Xerox 1951,0
Orders_West.csv,4837,CA-2018-167661,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,OFF-BI-10001097,Office Supplies,Binders,19.936,4,7.2268,05-10-18 0:00,10-10-18 0:00,West,Avery Hole Reinforcements,0.2
Orders_West.csv,4835,CA-2018-167661,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,OFF-BI-10002571,Office Supplies,Binders,39.92,5,13.473,05-10-18 0:00,10-10-18 0:00,West,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",0.2
Orders_West.csv,4836,CA-2018-167661,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,OFF-PA-10002581,Office Supplies,Paper,61.96,2,27.882,05-10-18 0:00,10-10-18 0:00,West,Xerox 1951,0
Orders_West.csv,4837,CA-2018-167661,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,OFF-BI-10001097,Office Supplies,Binders,19.936,4,7.2268,05-10-18 0:00,10-10-18 0:00,West,Avery Hole Reinforcements,0.2
Orders_West.csv,4835,CA-2018-167661,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,OFF-BI-10002571,Office Supplies,Binders,39.92,5,13.473,05-10-18 0:00,10-10-18 0:00,West,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",0.2
Orders_West.csv,4836,CA-2018-167661,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,OFF-PA-10002581,Office Supplies,Paper,61.96,2,27.882,05-10-18 0:00,10-10-18 0:00,West,Xerox 1951,0
Orders_West.csv,4837,CA-2018-167661,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,OFF-BI-10001097,Office Supplies,Binders,19.936,4,7.2268,05-10-18 0:00,10-10-18 0:00,West,Avery Hole Reinforcements,0.2
Orders_West.csv,642,CA-2018-167913,Second Class,JL-15835,John Lee,Consumer,United States,Mission Viejo,California,92691,OFF-ST-10000585,Office Supplies,Storage,330.4,2,85.904,30-07-18 0:00,03-08-18 0:00,West,Economy Rollaway Files,0
Orders_West.csv,643,CA-2018-167913,Second Class,JL-15835,John Lee,Consumer,United States,Mission Viejo,California,92691,OFF-LA-10002787,Office Supplies,Labels,26.25,7,12.6,30-07-18 0:00,03-08-18 0:00,West,Avery 480,0
Orders_West.csv,642,CA-2018-167913,Second Class,JL-15835,John Lee,Consumer,United States,Mission Viejo,California,92691,OFF-ST-10000585,Office Supplies,Storage,330.4,2,85.904,30-07-18 0:00,03-08-18 0:00,West,Economy Rollaway Files,0
Orders_West.csv,643,CA-2018-167913,Second Class,JL-15835,John Lee,Consumer,United States,Mission Viejo,California,92691,OFF-LA-10002787,Office Supplies,Labels,26.25,7,12.6,30-07-18 0:00,03-08-18 0:00,West,Avery 480,0
Orders_West.csv,4637,CA-2018-168228,First Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,OFF-AR-10003373,Office Supplies,Art,123.92,4,33.4584,27-04-18 0:00,29-04-18 0:00,West,"Boston School Pro Electric Pencil Sharpener, 1670",0
Orders_West.csv,4638,CA-2018-168228,First Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,OFF-AR-10000390,Office Supplies,Art,12.39,3,5.6994,27-04-18 0:00,29-04-18 0:00,West,Newell Chalk Holder,0
Orders_West.csv,4639,CA-2018-168228,First Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,OFF-AR-10001725,Office Supplies,Art,47.3,2,12.298,27-04-18 0:00,29-04-18 0:00,West,Boston Home & Office Model 2000 Electric Pencil Sharpeners,0
Orders_West.csv,4637,CA-2018-168228,First Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,OFF-AR-10003373,Office Supplies,Art,123.92,4,33.4584,27-04-18 0:00,29-04-18 0:00,West,"Boston School Pro Electric Pencil Sharpener, 1670",0
Orders_West.csv,4638,CA-2018-168228,First Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,OFF-AR-10000390,Office Supplies,Art,12.39,3,5.6994,27-04-18 0:00,29-04-18 0:00,West,Newell Chalk Holder,0
Orders_West.csv,4639,CA-2018-168228,First Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,OFF-AR-10001725,Office Supplies,Art,47.3,2,12.298,27-04-18 0:00,29-04-18 0:00,West,Boston Home & Office Model 2000 Electric Pencil Sharpeners,0
Orders_West.csv,4637,CA-2018-168228,First Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,OFF-AR-10003373,Office Supplies,Art,123.92,4,33.4584,27-04-18 0:00,29-04-18 0:00,West,"Boston School Pro Electric Pencil Sharpener, 1670",0
Orders_West.csv,4638,CA-2018-168228,First Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,OFF-AR-10000390,Office Supplies,Art,12.39,3,5.6994,27-04-18 0:00,29-04-18 0:00,West,Newell Chalk Holder,0
Orders_West.csv,4639,CA-2018-168228,First Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,OFF-AR-10001725,Office Supplies,Art,47.3,2,12.298,27-04-18 0:00,29-04-18 0:00,West,Boston Home & Office Model 2000 Electric Pencil Sharpeners,0
Orders_West.csv,4632,CA-2018-168396,Second Class,BD-11725,Bruce Degenhardt,Consumer,United States,San Francisco,California,94122,OFF-LA-10001297,Office Supplies,Labels,51.75,5,24.84,03-08-18 0:00,08-08-18 0:00,West,Avery 473,0
